user,comment,title_ID
sophia wise,"요즘 너무 힘든일이 많은데 뉴욕주민님 영상보고, 힘이 생기네요! 감사합니다. 새해복 많이 받으세요^^",2
아차차,"매번 영상만 보다가 첫 댓글남겨요:)
저도 제가 너무 구체적인 계획 세우려다보면 지금 그 시점에 역량으로 고민할수 있는 계획만 세우고 달성하려고 노력하게 되더라고요ㅠㅠ 
무언가를 새로 시도하고 노력하는 과정중에 오는 불안정을 즐겨보겠습니다!!
새해복 많이 받으세요 🙏",2
Eugene Kim,새해 복 많이 받으세요.  저도 뉴욕 주민으로서 조용히 팔로우 하고 있습니다. 너무 진솔하고 유익한 컨텐츠 만들어 주셔서 고맙습니다.  새로운 도약을 응원합니다! 오늘 영상 너무 좋았어요!,2
웃쨔,굉장히 논리적으로 위로받은 느낌이에요❤,2
Korean with Hannah,동기부여 영상 감사합니다. 정체시점에 너무 힘들어서 조금의 방향을 틀었더니 조금의 퀀텀리프를 만났습니다. 꿈을 향해 아직도 갈길이 멀지만 매순간 도전하면서 자신을 이겨내면서 더 한 발짝 가까워지고 있습니다. 2022에는 영어구사를 원어민같이 하는 것이 제 목표입니다. 철저한계획과 함께 또 한번의 퀀텀리프를 만나게 되길 바라겠습니다. 우리존재 화이팅!!!,2
보노보노,뉴주님 새해복 많이 받으세요!! 좋은말 늘 감사해요 :) 2022년도 잘 부탁드리겠습니다!,2
김태호,감사합니다~ 올해 일이 안풀려서 참 힘들었는데 마음 다잡게되네요~ 뉴욕주민님도 새해 복 많이 받으세요~^^,2
dd,"주변사람들의 성공 소식 들으면서 나는 잘하고 있는걸까 고민하던 와중에
올려주신 영상 보면서 마음 잡고 열심히 살아야 겠다고 다짐하고 가요 
저도 안정형 추구보단 high risk high return 을 추구하는 사람이라 좀 더 와닿는것 같아요
이 영상에서 언니가 하신 말들...다이어리에 적었어요 ㅋㅎ 새해 복 많이 받으시고 내년에도 자주 뵈길 바래요♥",2
ASMR비움,요즘 처럼 이렇게 지주 나타나주세요🤍 새해에 개인을 위해 50퍼센트이상의 시간을 쓴다고 하시니 너무 기다려져요!! 열신히 배울게요,2
Jenny Lim,매번 보기만 하다가 댓글 남깁니다. 올해 알게된 채널 중 제일 감사한 채널이네요.퀀텀 리프를 위해 내년도 지치지 않고 뛰겠습니다 ^^ 새해 복 많이 받으세요.,2
매화,사업하는 입장에서 너무 힘이나는 영상입니다! 업데이트 때 보고 새해 출근해서 반복해서 보고 있네요~^^ 좋은 영상 감사합니다,2
츄발라Chuvalla,"새해복 많이 받으세용💛
luv u😌",3
덕냥,"전 한해를 정리할때 가장 잘했던 행동과 아쉬웠던 행동, 감명 깊게 봤던 영화, 드라마, 음악 등등을 선정하는데 이상하게 2021년은 선정 못하고 빈칸이 많더라구요. 열심히만 살고 다른 한편으론 공허하게 살지 않았나 생각해 봅니다. 2022년은 어떤 카테고리든 가장 좋았던 것을 망설임 없이 고를 수 있는 한해가 되었음 하네요. 츄발라님도 작년보다 더 좋은 올해를 보내시길",3
ㅎㅎ,한해동안 너무 고생많으셨어요 추발라온닝 새해복 많이 받으시고 하는일 다 잘되시길 바랍니당 🙇‍♀️,3
소은 최,언니 늦었지만 새해복 많이많이 받으세용😘,3
King규,"원장님 말에 일부 공감함..실천하기 싫은 마음이 표 만들기로 이어지는 경우가 많다고 생각함
근데 표 만드는 100명 중에 1명은 표 만들지 않는 사람보다 더 멀리가게 될 수도 있다고 생각함
사랑합니다.",3
janet hong,"역시 멋진 언니야. 진짜.
어느 각도에서 찍어도 이쁜 언니♥︎",3
윤슬,언니 공부자극 영상들을 보면서 궁금한 점이 생겼는데 불안하고 초조하면 집중에 방해가 되고 공부하기 어려울때가 많은데 그럴때 어떻게 대처하셨나요?,3
희운,새해 복 많이 받으세요🙏 넘 예뻐용♥♥,3
누구게,언니 얼굴에서 빛이 느껴져요..,3
박성주,예뽀....  저는 얼굴이 동그래서 츄발라원장님처럼 될수있을날만 손꼽네요ㅋㅋㅋ,3
공주 얼음,미모 무슨 일이야♡,3
박라드,제 스타일 입니다    ㅋㅋ      이번  썸네일   좋았다   ㅎㅇㅎ,3
ESS1 M,츄발라Chuvalla님 아주예쁘십니다.,3
둘리,"내가 원하는거 다 했을거고~ 크.....오늘도 심쿵하고 갑니다,,,",3
이름음 정음..,내 인생의 계획.나의 온 몸이 부서지고 찢어지는 상황이 오더라도 내 목숨을 부지하려하기보다 그 순간에서 조차도냉철하며 타인에게 인자한 사람이 되고 싶다.(근데 이건 부처나 예수가 아닌 이상은매우 힘들듯..),3
일기장,"누나 이번년도엔 나랑 연애는 아직? 좀 그래도 나랑 밥도 먹고 옷도 사고 나랑 시간 보내 !!!!!!!!!! 
나 기숙사 신청 했는데 누나만 오면 돼..... 
나 기다리다가 죽어 ㅜㅜ",3
꿀꾸리,피디님 귀여워요 ㅋㅋㅋ,3
카와사키,겉으론 센척하는데 실상은 애정에 목마른타입. 남자를 무시하는데 연애가 될턱이있나 ㅋ,3
가즈아맨,새해엔 치마좀 입으삼 바지만 입는 이유있나여,3
은소유,"영상 잘 보았습니다.
나의 미래를 생각하지않고 당장의 1년 계획만 세웠다가 무산된것이 한두번이 아니었는데 설계도 없는 공사만 실행해서 그런거였군요...ㅠㅠ
필그림클래스 다이어리 사서 쓰고있는데 조금더 구체적인 방향성을 알 수있을것 같습니다. 가이드라인같은 영상 감사해요. 좋아요 꾹 누르고 갑니다!!",4
Julie 쥴리,프로유튜바다,4
남이지형,북북북북북북,4
sol K,"오랜만에 영상이 업로드
매년 계획을 구상하기보다 작년보다 발전하기를 실천하려고 하는중입니다
직장다니며 다양한 시도를 하시는 쥰님 21년도 수고하셨고 22년에도 행복하시길",5
순샘,"마지막 목표는 이미 성공하셨다는 댓글 멋있네요!^^
저도 동의합니다 ㅎㅎ 신년계획 세우신 거 모두 잘 이루셨으면 좋겠어요 응원할게요! 덕분에 저도 영상보고 계획을 세워봐야겠다고 생각했어요! 
그리고 발음과 발성도 중요하지만 목소리가 좋으시니 컴플렉스까지라고 생각하시지마세요 매력있으세용 화이팅하세요~~^^",5
마음이아프냐,"마지막 목표는 이미 성공하셨습니다ㅎㅎ 
저는 21년에는 마이너스여도 천만원 모은걸 보면서 이겨냈는데
22년에는 플러스 찍고 3천까지 모으는걸 목표로 잡았습니다",5
신승연,알뜰교통카드도 그렇고 넘 유용한 정보 많이 주셔서 감솸당😇🤍🤍 헬린이로ㅛ서 3대 150에서 데드리프트랑 벤치프레스 스쿼트 요렇게 하시나요??! 헬스 열심히 하셨을 땐 무게 어케 하시는지 궁금해욯ㅎㅎ,5
이유진,취준생이신데 1년에 4000만원정도 모으시려는거는 혹시 다른 부수입이 있으신건가요?,5
윤수연,쥰님이 벌써 이십대 후반이라구요??ㅠㅠㅠㅠ 말도안돼..,5
혼무,"어우 얼마나 더 예뻐지시려고…. 
전 1년 계획 생각은 힘들어서 안 했는데 22년 계획은 한번 해보겠습니다 ㅎㅎ",5
paul jang,칭찬합니다^^,5
사봄,"똔누님! 작년 초에 똔누님을 통해 etf를 알게 되었고 점점 투자에 대해 흥미를 느껴 공부를 하게 되었습니다! 그리고 올해는 취업을 했어요! 마침 새해이기도 하고, 타이밍 좋게 새로운 출발을 할 수 있게 되었습니다 😊 이번년도 연말의 저에게 부끄럽지 않도록 분기별로 하나씩 목표를 이루어 나가겠습니다! 새해복 많이 받으세요 🐯",6
전유찬,"영상 잘 보고 있습니다^^
남들은 아직 어리다고하는 25살이지만 
나름 나이가 있다고 생각하고 조급하게 취업 저축 자기계발을 하고 있었는데 똔누님 영상을 보면서 투자라는 것도 생각해보게 되었고 선택과 집중이라는 것도 다시 한 번 생각해보게 되었습니다. 타이밍 맞게 이런 영상 올려주셔서 감사하고 항상 좋은 영상 부탁드려요:) 
그래도 건강은 꼭꼭 챙기세요!",6
N잡하는 허대리,22년은 똔누님의 해! 🚀🚀 자극받고 갑니당 ㅋㅋ,6
고령관,"운동, 주식공부, 영어공부 여러가지를 처음 시작하면서 모두 발전시키려고 하다보니깐 뭐 하나가 머리에 쉽게 박히지 않고 영감받았던거를 계속 잊어버리게 되는거 같았는데 한가지라도 잘해라는 말이 있듯이 하나씩 꽂혀서 하는게 좋은거 같아요 열심히 하려는 찰나에 이런 유익한 영상 정말 감사해요!!",6
I'm a ninja🥷🏻,"조금씩이라도 꾸준히 하는 습관을 들여야 하겠어요 ㅎㅎ
항상 똔누님의 영상이 저의 마음가짐을 정리해
주시는거 같아요 ㅎㅎ 사랑합니다...❣
똔누님도 하시는 일 더 번창하시길 바랄게요!!
파이튕🤩",6
트레이드봇_현명한 투자,"제 소망보다 불편한걸 적어보니까, 좀 더 의지가 생기는 것 같기도해요
항상 버킷리스트니 꿈이니, 바라는 것에 대해서만 생각하는 것도 좋지만. 사실 멀게 느껴지기도 하더라고요.
당장 불편한 현실적인 부분부터 접근하면, 빠르게 성취감도 느끼고 좋을 것 같습니다 :)
저도 올해는 운동! 화이팅입니다",6
재구봉구,"정말 최곱니다!
단순히 계획만 세우는게 아니라 선택과 집중이 들어가있네요!!",6
에스제이,두루뭉술했던 목표를 이렇게 한 번 세워봐야겠어요! 도움주셔서 고맙습니다 😀,6
미래,목표 세우기 항상 어려웠는데 깔끔한 정리 감사해요! 똔누님 올해는 20만 이상 꼬꼬!,6
김경민,좋은 말씀과 영감주셔서 고마워요ㅎㅎ 좋은 일 가득하시기 바랍니다,6
플랫화이트,"헐 ㅎ 똔누님 영상에서 말라보였는데 저런 근육이... 누구나그러하듯 저도 다이어트 시작했는데 
완전 자극영상이네요 ㅎ 올해도 멋진 모습 기대됩니다 :)",6
축구에빠지다 Fall in Football,신년 계획 세우고 있는데 영상 올려주셔서 감사합니다ㅎㅎ,6
훅장인,똔누님 제가 진짜 궁금한게 있는데요 저는 이제 갓 20살이 되었는데 생일 지날 때까지 기다리다가 etf투자를 하려 하는데 지금부터 빡세게 모으는 게 좋을까요? 아니면 여행 가서 경험 쌓는게 중요한가요..? 똔누님은 어떻게 생각하시는지 궁금해요 뭘 해야할지도 모르겠어요ㅜㅜ,6
진덕훈,분기별 목표 와닿네요 잘봤습니다 👌,6
스폿,"와 신박하네요 불편한걸 목표로 잡는다니...!
당장 해봐야겠습니다 22년 화이팅입니다",6
컨버스 직원의 하루일상 신발추천,"안그래도 목표 세우고 있었는데
막막해서 어떻게 해야될지 고민 많이 했는데
어떻게 아셨는지...
감사합니다 똔누님💕",6
유츄브사랑혀,늘 계획하면 중간중간 이것도 하고 저것도 해야돼서 결론적으로 이도저도 안됐었는데 좋은 방법이네요!! 똔누님 알게해준 유츄브 사랑혀,6
준우 박,"안녕하세요^^
요즘 투자 읽고 팬이 되었습니다.
나이는 먹었지만 해외 ETF 도전 해보려고 하는데 미래에셋 남색 어플로 투자하는게 맞을까요?
매 달 적금씩 으로 100 만원 기준으로 하려고 하는데 패턴을 어떻게 해야 맞는건지 피드백을 조금이라도 얻고 싶습니다!
S&P500 하고 어떤 채권하고 5 5 6 4  비율을 어떻게 해야 평균은 가는 것일까요?
궁금합니다.",6
babab bababa,"똔누님 보고 투자한지 벌써 1년이 다 되어가네요ㅎㅎ
차곡차곡 voo 모아가고 있습니다! 항상 감사드립니다",6
똔누 - 20대 돈을 불리는 방법,"여러분~ 새해 복 많이 받으세요…!!  
영상은 2021년에 찍었는데 이제야 올립니다😭!! 

똔누 인스타 👉 tonnu11",6
Dcdetg,"똔누님 영상 잘 보고 있어요 :) 곧 목돈이 약 2,000 만원 정도 생기는데 어떻게 투자 하면 좋을까요? 
현재 국내 주식, 해외 주식, 연금저축펀드, 예.적금 등 투자 및 저축하고 있습니다 !!",6
lil kimchi,"유읽남채널떄 다짐햇던부분들 솔직히 이룬게별로없어 많이부끄럽습니다 똔누님헬슥해진모습보고 정신이번쩍들더군요
현재 13키로감량중입니다 메모하고 하나씩 실천 머릿속에 되새기겟습니다.
새해복많이받으세요",6
winwin,백만장자시크릿 책에서 봤던 내용과 비슷하네요. 불편함을 느끼는 일도 하다보면 편해지고 그 편함을 느낄수있는 바운더리를 넓혀가는것이 바로 성장이다.,6
InSik Chung,분기별로 평생 가져갈 습관을 하나씩 만들면 되겠군요,6
훅장인,몸 만드실 때 식단 어떻게 가지셨나요?,6
베시,새해복많이받으세요🤩,6
석,분명 재태케채널인데 헬창이되버렷네 ㅋㅋㅋㅋㅋ,6
전해명,똔누님도 새해복 많이 받아요,6
소금돌이 TV - 짠테크 & 주식,크으… 몸 완벽하네요 ㅎㅎ,6
ASMR동네형,똔누 좋은사람 손,6
김동원,처음에 브금소리때문에 항상 처음에 소리줄이다가 다시키워요..ㅜ 에어팟끼고 보는데 항상 깜짝깜짝놀라요,6
siroganes tab,살크업 초창기부터 어떻게 했는지 좀 알려주셈 ㅋ,6
훅장인,영상에 입으신 흰 티 어디껀가요??,6
박진규,몸괴물ㄷㄷ,6
클래씨 ClassyTV,"아직 신년계획 안 세우신 것 다 압니다 ㅋㅋㅋ 이번 영상 보시고 한 번 시도해보세요 ;) 
*클래씨룸 네이버카페: https://cafe.naver.com/classyroom
*클래씨 인스타그램: https://www.instagram.com/classsytv",7
Cityfit_씨티핏,"도전목표, 필수목표에서 한번
완료시기 진행시기 접근법에서도 한번
분기목표와 핵심목표에서 마지막으로 큰 충격을 얻었습니다. 매년마다 이렇게 진취적으로 계획을 세우시고 실천하시는 클래시님이 진심으로 멋지고 닮고싶습니다👍 매번 겉핥기식으로 계획을 세웠었는데 올해는 알려주신대로 목표를 잡아보겠습니다.
오늘도 멋지십니다👍",7
"84TV, 집구경 좋아하는 김K의 주택 답사기","아직 계획을 못 세웠는데, 구체적인 액션이 부럽기도 하고 방법도 알려주셔서 잘 배워 갑니다
분석적인 기법과 감성까지 고려한 기획이 정말대단하신듯
언제나 응원합니다",7
긍정은APRIL CHO,MBTI 검사 하면 97% 로 J가 나오는 사람으로써 이번 영상 대만족입니다.. 감사합니다 클래씨님! 2022년도 잘 부탁 드립니다. 🤙🏼,7
SecSY L.,"즐겁게 보았습니다.
저는 목적달성 후 더 나아가기 위한 추진력을 잃는 것을 두려워해서 신년 뿐 아니라 구체적인 계획을 세우지 않고 즉시 시작해버리는 편인데, 
사람은 생각이 항상 바뀌기 마련이니, 언젠가 그런 때가 오면 영상의 내용이 기억에 남을 것 같네요.
꼭 다시 찾아오겠습니다.",7
파고송,정말 너무 체계적이어서 한번 해보고싶을정도네요 귀찮아서 절대 이런거 안해봤는데,7
Zzong Youn,작년 피드백만 했더니 저절로 올해계획까지 쭈욱 짜졌네요 ㅎ 너무 좋은시간이였어요 감사합니다 ㅎ,7
윤명근,새해 복 많이 받으세요 항상 영상 잘보고 있습니다.,7
최종인,감사합니다. 많은 도움 되었습니다.,7
제이,신년계획 대충잡고 아직 시작도안했는데 반성하게되네요..  담주에 여친과 호텔가는데 노트랑 챙겨서 계획짜봐야겠어요!!,7
소금돌이 TV - 짠테크 & 주식,분기별로 피드백 좋네요 ㅎㅎ,7
사람,저도 이번 한 해 계획을 세우고 실천해서 2023 수능 대박 나보겠습니다! 😎,7
Rou Rei,ㅋㅋㅋㅋㅋ저랑 똑같은 MBTI셨군욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어쩐지 통한다했어...,7
Juyeol Lee,"All the best, Always be classy!",7
진*,불안한 마음이 생길 때마다 들려요 마음잡아 갑니다,7
잼므,"다섯번 부정하고 다섯번 다시해도 ENTJ 나왔는데 아직도 부정중입니다 저 성격좋은데
까칠한거 2위라네요 ㅋㅋ
엔티제 화이팅~~~!",7
Ho J_,우와.. ISFP인 저랑 완전 반대시네요… ㅋㅋㅋㅋ,7
as as,댓글의 ㅋㅋㅋ 가 킬포네요 세우러갑니당...,7
이도현,클래씨님 댓글이 눈치 주셔서 바로 세우러갑니다..ㅎㅎ,7
뿡,아잉 올웨이즈 비 쿨래시,7
한태우,위에 입고계신 옷 혹시 헨리코튼 스핏파이어인가요?,7
보람찬하루,주말부부신가요??? 호텔에서 칩거하시면 아내분이 서운해하지는 않으시나요 저희아내는 난리남…,7
김영헌,1,7
헤이즐 Heizle,"2022년 새해가 밝았습니당~!!

새해 첫 영상으로 #설화수 와 함께한 메이크업 영상을 데리고 왔어용~♡

#지헤중 드라마 속 #송혜교 언니 처럼 고급진 메컵 하면서 신년 계획도 세워보고 수다떨면서 메컵 같이 해봐요!!❤

헤이즐넛 여러분 모두모두 새해 복 많이받으세용!! 2022년도 함께해요 우리💪🎊❤",8
AA A,언니 새해 복 많이 받으세요~!! 언니는 머 고급스러운 메이크업 안해도 완전 이쁘고 고급스러워요..❤,8
mihye sson,"새해부터 헤이즐님은 왜계속 젊어지는거죠? 최근사진올리신거보면 더 상큼발랄해보이세요💙
설화수 엄마템이라고생각했는데 막상써보니깐 좋더라구요(왜쓰시는지알것같은ㅋㅋ)",8
조재연,설화수 쿠션 쓰고 있는데 커버력 짱! 밀착력도 좋고 피부가 무겁지가 않더라구요. 진짜  퍼펙트한쿠션이에요^^,8
chaelin,"2022새해를 메컵영상으로 시작하다니이🖤🖤🖤
너무 행복한걸료,,,,?!💖💖올해도 헤이즐언니의 
영상! 마니마니 기대할게요옹🙏💙💙",8
M꼬따미,"설화수 쿠션 
굉장히 라이트한 느낌이네요
헤이즐 피부에만 그런가요? 😆 😆 😆 커버력 광택까지!  그야말로 물건이네요",8
zeze zo,헤이즐씨 분위기도 장난 아니십니다,8
N Y,"헤이즐님 새해 복 많이 많이 받으세요 💕💕💕💕💕💕💕💕💕
이거 쓰고있는데 
커버력 장난아녀요 
가볍고 얇으면서 하루종일 촉촉함까지 ~
내가 쓰는거 헤이즐님이 광고하니 반갑네요",8
김신디,언니 새해 복 많이 받으셔요💞💞 2022년도 열심히 챙겨볼게용,8
유영주,꺄 언니 새해 복 많이 받아요❤❤,8
KY Y,"입술 색깔 너무 예뻐요
설화수로 헤이즐님 고급미가 더 뿜뿜❣❣❣",8
rosiey,메이크업 영상은 너무 보고싶었어요!! 너무 고마워요 언니!!,8
뷰티바라기,"헤이즐 언니 새해 복 많이 받으세영~
2022년엔 행복한 일들만 가득하시길 바래용💕❤️🤗",8
박수연,"우와 ㅎㅎㅎ 오랜만에 보는 언니의 메이크업 영상 😘❤️
언니 올해도 항상 좋은 일 가득하길 바래용 사랑해용😍😍❤️",8
달빛희정,"헤이즐님 ~❤사
새해 복 많이 받으세요~!❤랑
2022년  동영상 열심히 볼게요~!❤해
꽃길만 걸어요~!❤요",8
ReemyFairy,"Loved this look  glamorous 😍
Happy new year Heizle  and everyone 🎄❤",8
현숙 정,"설화수 쿠션 쓰고 있어요.
커버력 짱이에요
새해에도 좋은 영상 마니 부탁드려요~",8
한히,"전 언니 이렇게 브라운브라운 음영? 메이크업할 때 넘넘 좋와욯... 전 브라운음영메이크업하면 되게 퀭? 해보이는데 언닌 넘넘 고급스럽고 우아하고 넘 옙버여..♡
2022년 새해 복 많이 받으시고 꼭 상황이 좋아져서 언니 여행가는 영상 볼 수 있기를..๑>ᴗ<๑",8
이태훈 -Lee tae hoon-,새해 복 많이 받으세요^^,8
KY Y,새해복 많이 받으세요 사랑해요~,8
Guilles Bon,새해복 많이 받으세요 설화수+헤이즐.~~  메이크업. 올해는 자주 메이크업 영상 부탁드립니다,8
M M,존예 진짜 ㅠㅠㅠ,8
Moon Light,올 한해 대박 나시고 메이컵 영상 마니마니 올려주세용.,8
조재연,2022년은 헤이즐님의 해가 되기를 바랍니다~~~ 새해 복 많이 받으세요♡♡♡♡♡,8
그럴수있지,흐아앙 탈색도이뿌고 다른헤어색도 예뿌지만 나는 헤이즐언니 흑발이젤쥬아아아❤️‍🔥,8
푸른바다,울 언늬.....넘 예뻐 찰떡이어요🤍🖤🖤💗,8
수달,새해 복 마니 받아요 언닝💕,8
이지은,이언니 솔로지옥 나왔으면 몰표다..,8
sunny jung,언니 늦었지만 새해복 많이 받으세요♥️♥️ 22년에도 영상 열심히 볼게요 🥰🥰오늘 메이크업도 찰떡인거 같아요😍💕설화수 쿠션 한번 써봐야 겠네요👍🏻,8
forever once,Heizle-nim💜💜💜💜,8
박망고,unnie 상의 정보 한번만 알랴주쎄요ㅠㅠㅠㅠㅠ,8
박정윤,3:58에 바른쪽 안 바른쪽이 바뀐것가틍ㄴ디,8
핑쿠코랄,로헤 고민상담2 언제 하나요...??,8
챠푸소푸,렌즈는 뭐에요?,8
윤종심,"바른쪽,안바른쪽 자막이 틀렸어요",8
푸피푸피,안그래도 만다라트 플래너 써보고 있었는데! 예쁜 양식 공유해주셔서 감사드립니다 :) 행복한 연말 보내세요 한빈님!,9
P P,와 정말 제가 원하던 스타일의 계획표?네요!! 이 영상 보기 전까지 2022 목표를 마인드맵으로 그렸는데 넘 지저분해서 좋은 방법 없을까 찾아보던 중에 정말 좋은 영상을 발견했네요 ㅎㅎㅎㅎ 감사합니다☺️,9
스리,이 영상을 보고 제가 쓴 만다라트를 보니 실천적인 목표들이 많이 빠졌다는 걸 알게되었어요 ㅠㅠ 좋은 영상 감사합니다💕,9
샤이닝,한빈님 메리크리스마스 잘 보내세요💜💕 내년에도 자극 팍팍 드는 좋은 영상 마니 부탁드려요 새해에는 저도 제발.. 한빈님의 반의반의반만!!이라도 닮는 부지런함이 있었으면 좋겠네요😭♡,9
빛나정,한빈님 글씨체로  글씨교본 만들어주심 좋겠어요ㅎㅎ 글씨 넘모 예쁜거아니냐며 😍😍,9
재협,한빈님 좋은 영상 감사드립니다~ 메리 크리스마스 보내세요~~,9
river,"잘봣습니다~^^ 블로그에서 자기계발 습관 모임 하신다고 하셨는데
블로그는 어떻게 들어가면 될가요~~~",9
지환의열정TV,한빈님!! 처음에 한빈님 채널을 찾아 왔을 때 우연이었지만 수의사 라는 직업을 가진 유튜버 이셨는데 지금은 어떠신가요~???,9
헉헉,님들 그거아시나요 프로 계획러인데요 종이에 적는 거 하나만으로도 운명이 바뀌더라구요 진짜예요 한달전에 어떻게 이룬거지;;싶을정도로 진짜 놀랍도록 그 일이 이루어졌어요 50모으기 계획을썼는데 진짜 기대하지도않았는데 40가까이 모여가지고 .. 사실 이런일은 한 두번있었던게아닙니다 늘 있는 일이었죠,9
HANBINI STUDYLOG,"[만다라트 플래너 양식 공유]
https://drive.google.com/file/d/1tCBSFgi0Td61aVyyq0_o23ggsZct1kLM/view?usp=sharing",9
L Eb,아나운서같아여,9
SORIRO ASMR_오르아트,"“올해가 얼마 남지 않은 어느 새벽, 신년계획을 세우면서”  _ 동기부여 playlist
 
#신년계획 #동기부여 #다이어리 #비장 #웅장 
 
“의심하지 말아요. 당신이 걸어가고 있는 그 길을
 사람들은 몰라요. 당신이 노력하고 있는 사실을”
 
[00:00] 01. 베토벤 – 교향곡 7번 2악장
[08:09] 02. 라흐마니노프 – 피아노 협주곡 2번 1악장
[19:18] 03. 드보르작 – 첼로 협주곡 1악장
[34:42] 04. 차이코프스키 – 파드되
[39:45] 05. 브람스 – 대학축전서곡
[50:18] 06. 멘델스존 – 핑갈의 동굴
[1:00:38] 07. 차이코프스키 – 비창교향곡 2악장
[1:09:40] 08. 차이코프스키 – 현을 위한 세레나데
[1:39:12] 09. 브람스 – 교향곡 1번 3악장
[1:44:17] 10. 슈베르트 – 교향곡 5번 1악장",10
집요정도비,아 이번 플리 완전 제스타일 ㅠㅠ 시작부터 베토벤과 라흐라뇨 존좋❣,10
비도_오고_그래서_파전을_구워,"내 신년 소원 
1. 지영님이 12시 이전에 기상하는거
2. 지영님이 침대에서 5분안에 기상하는거
3. 지영님이 아침밥 꼭 챙겨먹는거
6. 지영님이 운전면허 안따도 되게 자율주행차 나오는거
7. 지영님이 비타민 꼭 챙겨먹는거
+ 매일매일 지영님이 영상속 강아지보다 더 귀엽다는 사실을 상기시켜줄 영상이 올라오는거",11
유리아,오늘도 귀여우시군요••💜 언니의 2022년은 건강과 행복만 가득가득하시길 바라요!! 저는 올해도 언니 노래를 들을 수 있어서 행복해요 >.<,11
최성호,"윤지영님! 마지막 노래까지 정말 좋은 영상이었습니다! 요즘 저는 저랑 정말 많이 닮은 친구와 친해졌는데요, 그래서 그 친구와 대화할때마다, 우리가 많이 닮았다는 걸 느낄때마다 윤지영님의 우우우린 가사가 떠오르곤 한답니다. 수없이 많이 들었지만 여전히 좋고 더 좋아지고 있어요. 지영님 새해 복 많이 받으시고, 올 한 해 세우신 계획 매일매일 잘 지켜주세요! 건강해야 좋은 노래 많이 만들어 주실테니까요 :) 행복하세요~",11
장현우,"2022년 목표
1.원없이 배우고 느끼고 경험하는 해가 되길
2.주말에는 어디든 나가기
3.폭식, 거식증 극복하기
4. 가족, 친구에게 잘하기
5. 새벽 3시이전에 자기, 7시에 기상하기
6. 아침밥 챙겨먹기",11
Iii aa,사랑해요 지영님 신년계획 아좌좌 2022년엔 아프지말고 건강하세요😍,11
zakka,따뜻하고 귀여운 브이로그🥰 다음편도 기대할게요❤️,11
당근이지,"해피 뉴이어!!! 최고의 새해선물 감사합니다 ❤❤❤ 우리 모두 2022년 건강하고 재밌게 보내요💙
*올해목표: 매일 하루계획표 만들기, 동네 숨은 맛집 찾기, 따뜻한 차 자주 마시기, my luv 노래 100번 듣기💙, 반신욕하면서 간식먹기,  사놓고 안쓰는 운동기구 사용하기, 재밌는 책 찾아보기, 옷 따뜻하게 입기, 엄마랑 같이 요리하기, 이불 뽀송뽀송하게 빨기, 사진 정리하기, 좋은데로 드라이브가기, 등산가서 맛있는거 먹고오기, 가족&친구 안부 자주 물어보기, 가끔 가족들한테 서프라이즈 선물 해주기🥰🥰",11
서준형,어쩜 이렇게 매력이 넘치시나요,11
P Essential,새해 복 많이 받으세용 ❤️❤️,11
CHAN Y,"2022 계획 (23년에 와서 볼거)
1. 탄산 적당히 마시기
2. 윤지영 단콘 가기
3. 사랑을 찾기
4. 시험 붙기
5. 일본어 공부
6.  웨이트 운동",11
쿠쿠,"5:44 그래서 특급비밀이 뭘까요!!!!
지영시 말하는 영상 너무 좋아요 ㅎ.ㅎ",11
쿠쿠,와 대박 너무 오랜만이잖아요~~,11
sunhaeng park,자주 올려주세요~~😍😍,11
딘두,따듯한 한 해 되세요♡,11
김태인,💜,11
좋아 난여름이,최고야 ㅠ,11
science,누나 너무 귀여워요,11
해랑사을신당는나,♡,11
공민식,선생님 행복하셔요,11
Tea Toffee,저희 같은 신년계획이에요!!!!! 히히,11
ainyu,윤지영(누나) 사랑해 사랑해 사랑해,11
신재환,귀 엽 다,11
c h,아자 아자 아자,11
Jenny H,실패(용서)❤️,11
백경태,신년계획 조금 빡센걸..?,11
洞庭小后生,哪里购买,11
슈슈,"우와ㅡ 째님의 새해 목표들을 보니 저도 동기부여가 되네요! 올 한해도 함께 화이팅 해봐요 👍
글고 티셔츠가 넘 귀엽게 잘어울려요 🥰",12
bj j,올해 꼭 대박나세용 ^^,12
유지YOUJI,지혜님 새해 복 많이 받으세요!,12
fury tank,새해 복 많이 받으세요..건강하시고요,12
John Park,"크런치 (X)  스쿼트 (O)
수영복 바디프로필 기대해볼께요 ㅋ 
째님 올 한해도 화이팅 하시고 복 마니
글구 연애도 목표에 넣어주세요 ㅋㅋ",12
연그린,오 먹는지혜님 바디프로필이라니👍🏻 기대됩니다!,12
긍정의힘,7:37 제일 중요한거,12
킴찬킴킴,새해 복 많이 받으십쇼!!! 90년대생 아임꽈??????,12
하큐멘터리vlog,"표준어도아니고 사투리도아니고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그 어딘가쯤 귀여운 쨰누나네요
그나저나 왜 나이를 거꾸로드세요?; 바디프로필 존버할게요 ^-^7 새해복많이받으세요 째누나",12
kj b,오 운수대통인가 드뎌 1빠,12
kj b,죄송해요.. 수업같아서 좀 넘기면서 보게되네요..,12
